id,left,top,right,bottom,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4
"10287",27.801003343,43.182982027,27.802003343,43.183482027,"169","39","17","255"
"10288",27.801003343,43.182482027,27.802003343,43.182982027,,,,
"10289",27.801003343,43.181982027,27.802003343,43.182482027,,,,
"10290",27.801003343,43.181482027,27.802003343,43.181982027,,,,
"10291",27.801003343,43.180982027,27.802003343,43.181482027,,,,
"10292",27.801003343,43.180482027,27.802003343,43.180982027,,,,
"10293",27.801003343,43.179982027,27.802003343,43.180482027,,,,
"10294",27.801003343,43.179482027,27.802003343,43.179982027,,,,
"10295",27.801003343,43.178982027,27.802003343,43.179482027,,,,
"10296",27.801003343,43.178482027,27.802003343,43.178982027,,,,
"10297",27.802003343,43.210982027,27.803003343,43.211482027,,,,
"10298",27.802003343,43.210482027,27.803003343,43.210982027,,,,
"10299",27.802003343,43.209982027,27.803003343,43.210482027,,,,
"10300",27.802003343,43.209482027,27.803003343,43.209982027,,,,
"10301",27.802003343,43.208982027,27.803003343,43.209482027,,,,
"10302",27.802003343,43.208482027,27.803003343,43.208982027,,,,
"10303",27.802003343,43.207982027,27.803003343,43.208482027,,,,
"10304",27.802003343,43.207482027,27.803003343,43.207982027,,,,
"10305",27.802003343,43.206982027,27.803003343,43.207482027,,,,
"10306",27.802003343,43.206482027,27.803003343,43.206982027,,,,
"10307",27.802003343,43.205982027,27.803003343,43.206482027,,,,
"10308",27.802003343,43.205482027,27.803003343,43.205982027,,,,
"10309",27.802003343,43.204982027,27.803003343,43.205482027,,,,
"10310",27.802003343,43.204482027,27.803003343,43.204982027,,,,
"10311",27.802003343,43.203982027,27.803003343,43.204482027,,,,
"10312",27.802003343,43.203482027,27.803003343,43.203982027,,,,
"10313",27.802003343,43.202982027,27.803003343,43.203482027,,,,
"10314",27.802003343,43.202482027,27.803003343,43.202982027,,,,
"10315",27.802003343,43.201982027,27.803003343,43.202482027,,,,
"10316",27.802003343,43.201482027,27.803003343,43.201982027,,,,
"10317",27.802003343,43.200982027,27.803003343,43.201482027,,,,
"10318",27.802003343,43.200482027,27.803003343,43.200982027,,,,
"10319",27.802003343,43.199982027,27.803003343,43.200482027,,,,
"10320",27.802003343,43.199482027,27.803003343,43.199982027,,,,
"10321",27.802003343,43.198982027,27.803003343,43.199482027,,,,
"10322",27.802003343,43.198482027,27.803003343,43.198982027,,,,
"10323",27.802003343,43.197982027,27.803003343,43.198482027,,,,
"10324",27.802003343,43.197482027,27.803003343,43.197982027,"186","37","33","255"
"10325",27.802003343,43.196982027,27.803003343,43.197482027,"208","4","7","255"
"10326",27.802003343,43.196482027,27.803003343,43.196982027,"204","11","4","255"
"10327",27.802003343,43.195982027,27.803003343,43.196482027,"206","7",,"255"
"10328",27.802003343,43.195482027,27.803003343,43.195982027,"230",,"3","255"
"10329",27.802003343,43.194982027,27.803003343,43.195482027,"225",,,"255"
"10330",27.802003343,43.194482027,27.803003343,43.194982027,"230","1","4","255"
"10331",27.802003343,43.193982027,27.803003343,43.194482027,"227","4","7","255"
"10332",27.802003343,43.193482027,27.803003343,43.193982027,"211","7","6","255"
"10333",27.802003343,43.192982027,27.803003343,43.193482027,"225","1",,"255"
"10334",27.802003343,43.192482027,27.803003343,43.192982027,"234","11","12","255"
"10335",27.802003343,43.191982027,27.803003343,43.192482027,"218","74","3","255"
"10336",27.802003343,43.191482027,27.803003343,43.191982027,"236","222","29","255"
"10337",27.802003343,43.190982027,27.803003343,43.191482027,"134","253","11","255"
"10338",27.802003343,43.190482027,27.803003343,43.190982027,"42","243","7","255"
"10339",27.802003343,43.189982027,27.803003343,43.190482027,"13","249",,"255"
"10340",27.802003343,43.189482027,27.803003343,43.189982027,"14","245",,"255"
"10341",27.802003343,43.188982027,27.803003343,43.189482027,"7","253",,"255"
"10342",27.802003343,43.188482027,27.803003343,43.188982027,"17","255",,"255"
"10343",27.802003343,43.187982027,27.803003343,43.188482027,"11","254","2","255"
"10344",27.802003343,43.187482027,27.803003343,43.187982027,"10","242","19","255"
"10345",27.802003343,43.186982027,27.803003343,43.187482027,"26","224","43","255"
"10346",27.802003343,43.186482027,27.803003343,43.186982027,,"112",,"255"
"10347",27.802003343,43.185982027,27.803003343,43.186482027,"38","233","51","255"
"10348",27.802003343,43.185482027,27.803003343,43.185982027,"25","249","15","255"
"10349",27.802003343,43.184982027,27.803003343,43.185482027,"44","248","11","255"
"10350",27.802003343,43.184482027,27.803003343,43.184982027,"115","251","19","255"
"10351",27.802003343,43.183982027,27.803003343,43.184482027,"165","241","18","255"
"10352",27.802003343,43.183482027,27.803003343,43.183982027,"237","185","50","255"
"10353",27.802003343,43.182982027,27.803003343,43.183482027,"173","15",,"255"
"10354",27.802003343,43.182482027,27.803003343,43.182982027,"148","17","7","255"
"10355",27.802003343,43.181982027,27.803003343,43.182482027,,,,
"10356",27.802003343,43.181482027,27.803003343,43.181982027,,,,
"10357",27.802003343,43.180982027,27.803003343,43.181482027,,,,
"10358",27.802003343,43.180482027,27.803003343,43.180982027,,,,
"10359",27.802003343,43.179982027,27.803003343,43.180482027,,,,
"10360",27.802003343,43.179482027,27.803003343,43.179982027,,,,
"10361",27.802003343,43.178982027,27.803003343,43.179482027,,,,
"10362",27.802003343,43.178482027,27.803003343,43.178982027,,,,
"10363",27.803003343,43.210982027,27.804003343,43.211482027,,,,
"10364",27.803003343,43.210482027,27.804003343,43.210982027,,,,
"10365",27.803003343,43.209982027,27.804003343,43.210482027,,,,
"10366",27.803003343,43.209482027,27.804003343,43.209982027,,,,
"10367",27.803003343,43.208982027,27.804003343,43.209482027,,,,
"10368",27.803003343,43.208482027,27.804003343,43.208982027,,,,
"10369",27.803003343,43.207982027,27.804003343,43.208482027,,,,
"10370",27.803003343,43.207482027,27.804003343,43.207982027,,,,
"10371",27.803003343,43.206982027,27.804003343,43.207482027,,,,
"10372",27.803003343,43.206482027,27.804003343,43.206982027,,,,
"10373",27.803003343,43.205982027,27.804003343,43.206482027,,,,
"10374",27.803003343,43.205482027,27.804003343,43.205982027,,,,
"10375",27.803003343,43.204982027,27.804003343,43.205482027,,,,
"10376",27.803003343,43.204482027,27.804003343,43.204982027,,,,
"10377",27.803003343,43.203982027,27.804003343,43.204482027,,,,
"10378",27.803003343,43.203482027,27.804003343,43.203982027,,,,
"10379",27.803003343,43.202982027,27.804003343,43.203482027,,,,
"10380",27.803003343,43.202482027,27.804003343,43.202982027,,,,
"10381",27.803003343,43.201982027,27.804003343,43.202482027,,,,
"10382",27.803003343,43.201482027,27.804003343,43.201982027,,,,
"10383",27.803003343,43.200982027,27.804003343,43.201482027,,,,
"10384",27.803003343,43.200482027,27.804003343,43.200982027,,,,
"10385",27.803003343,43.199982027,27.804003343,43.200482027,,,,
"10386",27.803003343,43.199482027,27.804003343,43.199982027,,,,
"10387",27.803003343,43.198982027,27.804003343,43.199482027,,,,
"10388",27.803003343,43.198482027,27.804003343,43.198982027,,,,
"10389",27.803003343,43.197982027,27.804003343,43.198482027,,,,
"10390",27.803003343,43.197482027,27.804003343,43.197982027,,,,
"10391",27.803003343,43.196982027,27.804003343,43.197482027,"181","28","30","255"
"10392",27.803003343,43.196482027,27.804003343,43.196982027,"210",,"11","255"
"10393",27.803003343,43.195982027,27.804003343,43.196482027,"226","4","15","255"
"10394",27.803003343,43.195482027,27.804003343,43.195982027,"219",,"4","255"
"10395",27.803003343,43.194982027,27.804003343,43.195482027,"208","6","4","255"
"10396",27.803003343,43.194482027,27.804003343,43.194982027,"226",,"4","255"
"10397",27.803003343,43.193982027,27.804003343,43.194482027,"224",,,"255"
"10398",27.803003343,43.193482027,27.804003343,43.193982027,"215","3",,"255"
"10399",27.803003343,43.192982027,27.804003343,43.193482027,"229",,"7","255"
"10400",27.803003343,43.192482027,27.804003343,43.192982027,"225","1","12","255"
"10401",27.803003343,43.191982027,27.804003343,43.192482027,"220","67",,"255"
"10402",27.803003343,43.191482027,27.804003343,43.191982027,"251","213","28","255"
"10403",27.803003343,43.190982027,27.804003343,43.191482027,"150","238","12","255"
"10404",27.803003343,43.190482027,27.804003343,43.190982027,"33","236","20","255"
"10405",27.803003343,43.189982027,27.804003343,43.190482027,"2","255","22","255"
"10406",27.803003343,43.189482027,27.804003343,43.189982027,"7","250",,"255"
"10407",27.803003343,43.188982027,27.804003343,43.189482027,,"255",,"255"
"10408",27.803003343,43.188482027,27.804003343,43.188982027,"17","243","13","255"
"10409",27.803003343,43.187982027,27.804003343,43.188482027,"25","173","33","255"
"10410",27.803003343,43.187482027,27.804003343,43.187982027,,"117",,"255"
"10411",27.803003343,43.186982027,27.804003343,43.187482027,"37","231","38","255"
"10412",27.803003343,43.186482027,27.804003343,43.186982027,"32","245","17","255"
"10413",27.803003343,43.185982027,27.804003343,43.186482027,"27","242",,"255"
"10414",27.803003343,43.185482027,27.804003343,43.185982027,"52","247","19","255"
"10415",27.803003343,43.184982027,27.804003343,43.185482027,"39","250","15","255"
"10416",27.803003343,43.184482027,27.804003343,43.184982027,"60","254","10","255"
"10417",27.803003343,43.183982027,27.804003343,43.184482027,"111","246",,"255"
"10418",27.803003343,43.183482027,27.804003343,43.183982027,"203","249","19","255"
"10419",27.803003343,43.182982027,27.804003343,43.183482027,"209","121","23","255"
"10420",27.803003343,43.182482027,27.804003343,43.182982027,"187","9",,"255"
"10421",27.803003343,43.181982027,27.804003343,43.182482027,"150","51","28","255"
"10422",27.803003343,43.181482027,27.804003343,43.181982027,,,,
"10423",27.803003343,43.180982027,27.804003343,43.181482027,,,,
"10424",27.803003343,43.180482027,27.804003343,43.180982027,,,,
"10425",27.803003343,43.179982027,27.804003343,43.180482027,,,,
"10426",27.803003343,43.179482027,27.804003343,43.179982027,,,,
"10427",27.803003343,43.178982027,27.804003343,43.179482027,,,,
"10428",27.803003343,43.178482027,27.804003343,43.178982027,,,,
"10429",27.804003343,43.210982027,27.805003343,43.211482027,,,,
"10430",27.804003343,43.210482027,27.805003343,43.210982027,,,,
"10431",27.804003343,43.209982027,27.805003343,43.210482027,,,,
"10432",27.804003343,43.209482027,27.805003343,43.209982027,,,,
"10433",27.804003343,43.208982027,27.805003343,43.209482027,,,,
"10434",27.804003343,43.208482027,27.805003343,43.208982027,,,,
"10435",27.804003343,43.207982027,27.805003343,43.208482027,,,,
"10436",27.804003343,43.207482027,27.805003343,43.207982027,,,,
"10437",27.804003343,43.206982027,27.805003343,43.207482027,,,,
"10438",27.804003343,43.206482027,27.805003343,43.206982027,,,,
"10439",27.804003343,43.205982027,27.805003343,43.206482027,,,,
"10440",27.804003343,43.205482027,27.805003343,43.205982027,,,,
"10441",27.804003343,43.204982027,27.805003343,43.205482027,,,,
"10442",27.804003343,43.204482027,27.805003343,43.204982027,,,,
"10443",27.804003343,43.203982027,27.805003343,43.204482027,,,,
"10444",27.804003343,43.203482027,27.805003343,43.203982027,,,,
"10445",27.804003343,43.202982027,27.805003343,43.203482027,,,,
"10446",27.804003343,43.202482027,27.805003343,43.202982027,,,,
"10447",27.804003343,43.201982027,27.805003343,43.202482027,,,,
"10448",27.804003343,43.201482027,27.805003343,43.201982027,,,,
"10449",27.804003343,43.200982027,27.805003343,43.201482027,,,,
"10450",27.804003343,43.200482027,27.805003343,43.200982027,,,,
"10451",27.804003343,43.199982027,27.805003343,43.200482027,,,,
"10452",27.804003343,43.199482027,27.805003343,43.199982027,,,,
"10453",27.804003343,43.198982027,27.805003343,43.199482027,,,,
"10454",27.804003343,43.198482027,27.805003343,43.198982027,,,,
"10455",27.804003343,43.197982027,27.805003343,43.198482027,,,,
"10456",27.804003343,43.197482027,27.805003343,43.197982027,,,,
"10457",27.804003343,43.196982027,27.805003343,43.197482027,,,,
"10458",27.804003343,43.196482027,27.805003343,43.196982027,"162","20","10","255"
"10459",27.804003343,43.195982027,27.805003343,43.196482027,"193","9","7","255"
"10460",27.804003343,43.195482027,27.805003343,43.195982027,"224",,,"255"
"10461",27.804003343,43.194982027,27.805003343,43.195482027,"217","4",,"255"
"10462",27.804003343,43.194482027,27.805003343,43.194982027,"218","2","3","255"
"10463",27.804003343,43.193982027,27.805003343,43.194482027,"226",,,"255"
"10464",27.804003343,43.193482027,27.805003343,43.193982027,"217","2",,"255"
"10465",27.804003343,43.192982027,27.805003343,43.193482027,"228","1","8","255"
"10466",27.804003343,43.192482027,27.805003343,43.192982027,"214","6",,"255"
"10467",27.804003343,43.191982027,27.805003343,43.192482027,"230","97","2","255"
"10468",27.804003343,43.191482027,27.805003343,43.191982027,"246","216","24","255"
"10469",27.804003343,43.190982027,27.805003343,43.191482027,"133","220","1","255"
"10470",27.804003343,43.190482027,27.805003343,43.190982027,"28","240",,"255"
"10471",27.804003343,43.189982027,27.805003343,43.190482027,,"242","2","255"
"10472",27.804003343,43.189482027,27.805003343,43.189982027,"72","197","57","255"
"10473",27.804003343,43.188982027,27.805003343,43.189482027,"43","121","37","255"
"10474",27.804003343,43.188482027,27.805003343,43.188982027,,"33",,"255"
"10475",27.804003343,43.187982027,27.805003343,43.188482027,"30","145","28","255"
"10476",27.804003343,43.187482027,27.805003343,43.187982027,"45","200","34","255"
"10477",27.804003343,43.186982027,27.805003343,43.187482027,"22","182","22","255"
"10478",27.804003343,43.186482027,27.805003343,43.186982027,"36","239","35","255"
"10479",27.804003343,43.185982027,27.805003343,43.186482027,"10","250","21","255"
"10480",27.804003343,43.185482027,27.805003343,43.185982027,"20","250","27","255"
"10481",27.804003343,43.184982027,27.805003343,43.185482027,"30","252","7","255"
"10482",27.804003343,43.184482027,27.805003343,43.184982027,"42","255","1","255"
"10483",27.804003343,43.183982027,27.805003343,43.184482027,"93","246",,"255"
"10484",27.804003343,43.183482027,27.805003343,43.183982027,"158","249",,"255"
"10485",27.804003343,43.182982027,27.805003343,43.183482027,"220","233","42","255"
"10486",27.804003343,43.182482027,27.805003343,43.182982027,"177","77",,"255"
"10487",27.804003343,43.181982027,27.805003343,43.182482027,"179","23",,"255"
"10488",27.804003343,43.181482027,27.805003343,43.181982027,"165","34","16","255"
"10489",27.804003343,43.180982027,27.805003343,43.181482027,,,,
"10490",27.804003343,43.180482027,27.805003343,43.180982027,,,,
"10491",27.804003343,43.179982027,27.805003343,43.180482027,,,,
"10492",27.804003343,43.179482027,27.805003343,43.179982027,,,,
"10493",27.804003343,43.178982027,27.805003343,43.179482027,,,,
"10494",27.804003343,43.178482027,27.805003343,43.178982027,,,,
"10495",27.805003343,43.210982027,27.806003343,43.211482027,,,,
"10496",27.805003343,43.210482027,27.806003343,43.210982027,,,,
"10497",27.805003343,43.209982027,27.806003343,43.210482027,,,,
"10498",27.805003343,43.209482027,27.806003343,43.209982027,,,,
"10499",27.805003343,43.208982027,27.806003343,43.209482027,,,,
"10500",27.805003343,43.208482027,27.806003343,43.208982027,,,,
"10501",27.805003343,43.207982027,27.806003343,43.208482027,,,,
"10502",27.805003343,43.207482027,27.806003343,43.207982027,,,,
"10503",27.805003343,43.206982027,27.806003343,43.207482027,,,,
"10504",27.805003343,43.206482027,27.806003343,43.206982027,,,,
"10505",27.805003343,43.205982027,27.806003343,43.206482027,,,,
"10506",27.805003343,43.205482027,27.806003343,43.205982027,,,,
"10507",27.805003343,43.204982027,27.806003343,43.205482027,,,,
"10508",27.805003343,43.204482027,27.806003343,43.204982027,,,,
"10509",27.805003343,43.203982027,27.806003343,43.204482027,,,,
"10510",27.805003343,43.203482027,27.806003343,43.203982027,,,,
